date,value
1971-02-01,42.6
1971-05-01,43.4
1971-08-01,44.2
1971-11-01,44.5
1972-02-01,44.2
1972-05-01,45.0
1972-08-01,45.1
1972-11-01,45.6
1973-02-01,47.4
1973-05-01,47.4
1973-08-01,46.9
1973-11-01,46.7
1974-02-01,45.6
1974-05-01,46.3
1974-08-01,46.8
1974-11-01,46.3
1975-02-01,46.7
1975-05-01,46.2
1975-08-01,46.2
1975-11-01,47.0
1976-02-01,47.9
1976-05-01,47.8
1976-08-01,48.4
1976-11-01,49.2
1977-02-01,49.3
1977-05-01,48.7
1977-08-01,48.9
1977-11-01,49.6
1978-02-01,50.0
1978-05-01,50.4
1978-08-01,51.0
1978-11-01,51.1
1979-02-01,50.7
1979-05-01,52.7
1979-08-01,51.8
1979-11-01,52.2
1980-02-01,51.8
1980-05-01,51.5
1980-08-01,52.1
1980-11-01,52.2
1981-02-01,52.9
1981-05-01,53.8
1981-08-01,54.8
1981-11-01,55.3
1982-02-01,55.5
1982-05-01,56.4
1982-08-01,57.0
1982-11-01,57.7
1983-02-01,59.3
1983-05-01,59.5
1983-08-01,59.8
1983-11-01,59.7
1984-02-01,59.9
1984-05-01,58.8
1984-08-01,58.8
1984-11-01,59.5
1985-02-01,60.1
1985-05-01,61.3
1985-08-01,61.2
1985-11-01,61.2
1986-02-01,61.6
1986-05-01,62.2
1986-08-01,62.6
1986-11-01,63.4
1987-02-01,63.5
1987-05-01,64.1
1987-08-01,64.8
1987-11-01,64.9
1988-02-01,65.2
1988-05-01,65.1
1988-08-01,65.4
1988-11-01,65.5
1989-02-01,65.1
1989-05-01,65.0
1989-08-01,65.0
1989-11-01,65.0
1990-02-01,65.4
1990-05-01,65.8
1990-08-01,65.6
1990-11-01,66.1
1991-02-01,66.5
1991-05-01,67.5
1991-08-01,68.3
1991-11-01,69.0
1992-02-01,69.2
1992-05-01,69.2
1992-08-01,70.1
1992-11-01,71.3
1993-02-01,71.6
1993-05-01,72.0
1993-08-01,72.7
1993-11-01,73.3
1994-02-01,73.4
1994-05-01,73.8
1994-08-01,73.8
1994-11-01,73.6
1995-02-01,74.0
1995-05-01,73.9
1995-08-01,74.7
1995-11-01,74.6
1996-02-01,75.3
1996-05-01,75.5
1996-08-01,76.0
1996-11-01,76.6
1997-02-01,76.9
1997-05-01,77.2
1997-08-01,77.6
1997-11-01,78.7
1998-02-01,79.0
1998-05-01,79.5
1998-08-01,79.6
1998-11-01,80.6
1999-02-01,80.7
1999-05-01,80.8
1999-08-01,81.8
1999-11-01,82.8
2000-02-01,84.9
2000-05-01,84.6
2000-08-01,85.1
2000-11-01,85.0
2001-02-01,86.0
2001-05-01,85.8
2001-08-01,86.3
2001-11-01,86.6
2002-02-01,87.0
2002-05-01,87.7
2002-08-01,87.8
2002-11-01,88.4
2003-02-01,89.0
2003-05-01,89.5
2003-08-01,90.3
2003-11-01,91.4
2004-02-01,90.8
2004-05-01,91.5
2004-08-01,91.6
2004-11-01,91.0
2005-02-01,91.7
2005-05-01,92.7
2005-08-01,92.9
2005-11-01,93.8
2006-02-01,94.1
2006-05-01,94.6
2006-08-01,94.6
2006-11-01,94.7
2007-02-01,95.5
2007-05-01,95.9
2007-08-01,96.3
2007-11-01,96.8
2008-02-01,96.2
2008-05-01,96.9
2008-08-01,95.3
2008-11-01,93.8
2009-02-01,93.6
2009-05-01,93.5
2009-08-01,94.1
2009-11-01,94.4
2010-02-01,95.5
2010-05-01,95.7
2010-08-01,95.8
2010-11-01,95.5
2011-02-01,95.7
2011-05-01,96.8
2011-08-01,96.6
2011-11-01,96.9
2012-02-01,96.8
2012-05-01,96.1
2012-08-01,96.1
2012-11-01,95.7
2013-02-01,95.8
2013-05-01,96.2
2013-08-01,95.7
2013-11-01,96.2
2014-02-01,96.1
2014-05-01,96.1
2014-08-01,96.7
2014-11-01,96.7
2015-02-01,96.6
2015-05-01,97.2
2015-08-01,97.5
2015-11-01,96.1
2016-02-01,97.0
2016-05-01,97.4
2016-08-01,97.7
2016-11-01,98.0
2017-02-01,98.2
2017-05-01,98.3
2017-08-01,99.8
2017-11-01,100.2
2018-02-01,99.8
2018-05-01,99.9
2018-08-01,99.3
2018-11-01,99.5
2019-02-01,99.2
2019-05-01,99.6
2019-08-01,100.4
2019-11-01,100.7
2020-02-01,99.9
2020-05-01,96.9
2020-08-01,104.9
2020-11-01,100.7
2021-02-01,101.1
2021-05-01,102.8
2021-08-01,101.7
2021-11-01,102.9
2022-02-01,102.0
2022-05-01,102.0
2022-08-01,102.4
2022-11-01,102.3
2023-02-01,101.7
2023-05-01,102.3
2023-08-01,103.0
